Scenario_SplHitLine(Clone)_1
time;Consigne;PlayerMvt;Hit;BPM;Ax /;Ay /;Az /;Gx /;Gy /;Gz /;Mx /;My /;Mz /;Gesture /;probability/
1,723211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,743211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,763211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,783211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,803211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,823211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,843211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,863211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,883211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,903211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,923211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,943211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,963211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
1,983211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,003211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,023211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,043211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,063211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,083211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,103211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,123211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,143211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,163211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,183211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,203211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,223211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,243211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,263211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,283211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,303211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,323211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,343211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,363211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,383211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,403211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,423211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,443211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,463211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,483211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,503211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,523211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,543211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,563211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,583211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,603211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,623211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,643211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,663211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,683211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,703211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,723211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,743211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,763211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,783211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,803211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,823211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,843211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,863211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,883211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,903211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,923211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,943211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,963211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
2,983211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,003211;44,99945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,023211;45,89945;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,043211;46,79931;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,063211;47,69929;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,08321;48,59912;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,103211;49,49912;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,123211;50,39912;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,143211;51,29906;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,163211;52,19907;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,183211;53,09907;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,203211;53,99907;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,223211;54,89907;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,243211;55,79901;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,263211;56,69896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,283211;57,59896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,303211;58,49895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,323211;59,39896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,343211;60,29896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,363211;61,19896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,383211;62,09896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,403211;62,99895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,423211;63,89896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,443211;64,79896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,463211;65,69896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,483211;66,59895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,503211;67,49895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,523211;68,39896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,543211;69,29896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,563211;70,19896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,58321;71,09895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,603211;71,99895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,623211;72,89896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,643211;73,79896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,663211;74,69896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,683211;75,59895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,703211;76,49895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,723211;77,39896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,743211;78,29896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,763211;79,19896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,783211;80,09895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,803211;80,99895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,823211;81,89896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,843211;82,79896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,863211;83,69896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,883211;84,59895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,903211;85,49895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,923211;86,39896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,943211;87,29896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,963211;88,19896;0; ;0;0;0;0;0;0;0;0;0;0;0;0
3,983211;89,09895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,003211;89,99895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,023211;89,99895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,043211;89,99895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,063211;89,99895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,08321;89,99895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,103211;89,99895;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,123211;89,9989;0; ;0;0;0;0;0;0;0;0;0;0;0;0
4,143211;89,99885;0; ;0;0;0;0;0;0;0;0;0;0;0;0
